,scenario_id,roaduser_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,strategy
248,79,v104,25.5268,14.7639,76.5227,46.9076,2.0301,2.3539096650767037,1516.0,1459.0,2,1
249,79,p361,49.0231,40.9819,55.1032,30.351999999999997,1.0745990973381654,1.3402365182043008,1494.0,1476.0,1,0
250,79,p362,48.3695,40.2719,54.6668,29.0488,1.1278892897798083,1.3388268539290178,1495.0,1476.0,1,0
251,80,v106,25.4267,14.2809,74.0027,46.0865,5.6378,3.543746474760816,1546.0,1495.0,2,1
252,80,p445,69.2499,37.8133,61.007,48.1459,1.077781072389008,1.3052307208717377,1538.0,1479.0,1,1
253,81,v313,73.8993,51.6386,35.2862,31.1218,0.7707,2.518877665866561,1557.0,1518.0,2,1
254,81,p445,69.2499,37.8133,61.007,48.1459,1.077781072389008,1.3052307208717377,1538.0,1479.0,1,1
255,82,v131,75.0726,50.5647,22.7441,19.175,3.0009,3.6629033215404947,1567.0,1528.0,2,1
256,82,v132,75.1411,50.6401,20.4163,17.5196,0.9129999999999999,3.959907448838705,1572.0,1537.0,2,1
257,82,v133,75.4929,50.5556,19.9292,16.9397,2.401,4.781103167240509,1576.0,1546.0,2,1
258,82,v134,76.6971,51.3735,25.7785,21.1836,2.3612,4.200547291704719,1583.0,1552.0,2,1
259,82,p363,50.2115,40.1924,55.3354,28.6671,1.1831818541542969,1.4558754892895935,1565.0,1548.0,1,0
260,83,v109,23.2836,12.5892,79.9706,51.7567,4.4855,3.8108097708088366,1630.0,1590.0,2,1
261,83,p364,51.3277,40.6984,54.4954,28.7949,0.6866612847685531,1.1173270759574576,1613.0,1568.0,1,1
262,83,p365,52.2894,40.389,55.1593,29.419,0.7623395568904974,1.165688628359975,1613.0,1593.0,1,1
263,83,p366,54.0081,39.1549,55.9733,35.2279,1.1680869916234835,1.2369190853144496,1603.0,1596.0,1,0
264,84,v302,41.2822,23.5805,87.2741,53.6372,1.3015,2.3296104712673786,1858.0,1805.0,2,1
265,84,p630,66.7154,48.6842,66.7866,36.8861,0.9588457227312431,0.9639011743343283,1845.0,1812.0,1,1
266,84,p631,65.8462,49.0141,67.486,37.3578,0.5968455160257132,1.0392771413440776,1847.0,1813.0,1,1
267,85,v138,73.2128,48.3992,24.8981,20.5537,4.2838,4.498363191209238,1691.0,1663.0,2,1
268,85,p415,56.1112,35.6348,50.964,41.6424,0.8823208090031652,1.2095837722861496,1681.0,1668.0,1,1
269,85,p416,56.2974,36.3712,52.6063,40.5276,0.7312233037861964,1.3331489551995424,1678.0,1669.0,1,1
270,85,p417,55.448,35.3025,49.8681,41.7029,1.5900885321264346,1.5640834034604751,1682.0,1671.0,1,0
271,86,v111,24.1111,13.239,74.5807,46.3615,4.3602,3.0084623428698127,1699.0,1643.0,2,1
272,86,p375,53.2908,39.938,56.324,34.3532,0.8706125889280489,1.0431085444398838,1674.0,1661.0,1,1
273,86,p376,52.4116,40.8343,55.063,30.6397,0.8894164210312288,1.2109447078234163,1676.0,1659.0,1,1
274,86,p415,56.1112,35.6348,50.964,41.6424,0.8823208090031652,1.2095837722861496,1681.0,1668.0,1,1
275,86,p416,56.2974,36.3712,52.6063,40.5276,0.7312233037861964,1.3331489551995424,1678.0,1669.0,1,1
276,86,p417,55.448,35.3025,49.8681,41.7029,1.5900885321264346,1.5640834034604751,1682.0,1671.0,1,0
277,87,v104,25.5268,14.7639,76.5227,46.9076,2.0301,2.3539096650767037,1516.0,1459.0,2,1
278,87,p445,69.2499,37.8133,61.007,48.1459,1.077781072389008,1.3052307208717377,1538.0,1479.0,1,1
279,88,v94,24.6522,13.6868,76.0768,47.4392,5.3177,4.6245390105600865,1312.0,1282.0,2,1
280,88,p387,43.0961,24.545,44.0977,37.9587,0.5173136959331349,1.346655661545034,1313.0,1290.0,1,1
281,89,v96,24.4023,13.1663,78.0288,47.6962,2.7897,2.5057999584581423,1371.0,1299.0,2,1
282,89,p388,54.95,30.6837,49.435,41.2003,1.1466958663917823,1.420868228980986,1331.0,1313.0,1,0
283,90,v109,23.2836,12.5892,79.9706,51.7567,4.4855,3.8108097708088366,1630.0,1590.0,2,1
284,90,p476,56.8213,39.7775,64.2265,35.1127,0.9387492370170002,1.0366149503280238,1620.0,1603.0,1,0
285,90,p477,56.9694,40.0969,64.6243,35.4841,1.0456496784296354,1.0615082713748143,1620.0,1603.0,1,0
286,91,v121,64.7638,43.836000000000006,22.6988,19.0204,2.1533,4.3960308391165315,1300.0,1277.0,2,1
287,91,p349,50.2852,40.9671,55.1,29.8998,0.9458310737124257,1.3515493005281531,1295.0,1273.0,1,1
288,91,p350,49.216,40.5503,54.9768,29.1711,0.8001877092282785,1.3128921979923425,1296.0,1273.0,1,1
289,92,v100,21.2162,10.7557,75.7844,48.0766,6.6512,5.136736423370239,1462.0,1430.0,2,1
290,92,p473,57.9934,43.9421,64.0189,34.4516,0.8092586545721955,1.2305647631653844,1467.0,1442.0,1,1
291,93,v140,72.961,49.1198,24.8975,20.7772,1.7280000000000002,2.0936482551773006,1748.0,1676.0,2,1
292,93,p478,63.8591,47.0444,71.6214,38.503,0.21474170531128786,1.308894902747107,1702.0,1677.0,1,1
293,94,v112,23.0677,12.3912,73.6541,46.5085,4.7849,3.457626273959156,1733.0,1679.0,2,1
294,94,p458,74.6752,39.1469,64.2854,46.7558,1.225560116844539,1.1472184453329588,1733.0,1691.0,1,1
295,95,p481,50.2157,40.7258,55.0496,29.6653,1.5481692478537352,1.6008088034158314,1826.0,1811.0,1,0
296,95,p482,49.4333,41.0137,54.815,28.807,1.4539648723404566,1.646387653616084,1827.0,1811.0,1,0
297,95,p553,53.5831,27.3214,49.5402,41.1535,1.1250813526141121,1.189466268831418,1823.0,1785.0,1,1
298,95,p554,53.025,26.7615,49.0107,40.1584,1.0734847181026845,1.1835697401785958,1822.0,1785.0,1,1
299,95,p555,52.3989,29.9337,51.9957,39.7772,1.680033466928561,1.4036413338774323,1816.0,1797.0,1,1
300,96,v10,24.8033,13.3007,85.3573,54.5256,4.6513,2.9390518605306086,451.0,383.0,2,1
301,96,v34,85.4252,56.4249,27.7779,22.8826,1.1322,2.4489787812312374,449.0,377.0,2,1
302,96,p119,63.358000000000004,34.9801,57.3421,45.1742,1.0308475396488075,1.189924380547218,441.0,421.0,1,0
303,96,p120,63.6965,35.1697,58.8582,45.7315,0.9304697415821752,1.3498779546435382,438.0,421.0,1,0
304,97,v40,36.5612,23.3585,77.5015,47.7366,0.1431,1.725115698949378,652.0,582.0,2,1
305,97,v68,82.7697,54.2524,22.1442,18.3095,1.2321,2.365795782134314,692.0,624.0,2,1
306,97,p280,72.7077,41.7774,63.8829,47.6046,0.4029736591887862,1.0965866123211059,648.0,617.0,1,1
307,97,p281,72.363,40.4931,63.4752,46.1866,0.7816495378364909,1.2095574491170589,649.0,621.0,1,1
308,97,p282,72.9724,42.2886,64.5372,47.7393,0.34603163150209254,1.2320324103228621,648.0,621.0,1,1
309,97,p283,71.1745,41.1719,63.0171,46.7551,0.4636232630056434,1.2324683548604678,648.0,626.0,1,1
310,98,v40,36.5612,23.3585,77.5015,47.7366,0.1431,1.725115698949378,652.0,582.0,2,1
311,98,v67,68.2758,45.9802,21.5908,18.3779,4.0924,6.465281970250823,648.0,632.0,2,1
312,98,p321,58.2981,44.7903,59.0927,35.6652,0.6588810211259694,1.1129154667169998,660.0,632.0,1,1
313,99,v45,23.7083,12.2298,79.816,49.2782,2.3077,2.0927612571116976,757.0,677.0,2,1
314,99,v68,82.7697,54.2524,22.1442,18.3095,1.2321,2.365795782134314,692.0,624.0,2,1
315,99,p171,29.3741,28.2459,34.3405,11.5487,0.9381553069721451,1.3502308247556096,691.0,665.0,1,0
316,99,p228,31.0093,13.5491,29.1317,27.941,2.128193752927585,1.5990508837138386,689.0,668.0,1,0
317,100,v80,68.8587,46.0106,29.2293,23.2446,2.6719,3.592673515129609,913.0,887.0,2,1
318,100,p209,43.078,34.2278,38.5949,19.0552,0.5797047869390074,1.489822495552044,953.0,896.0,1,1
319,100,v301,37.4384,21.8351,87.6773,53.8062,0.4321,2.752431671600109,942.0,894.0,2,1
320,101,v93,16.3661,6.678999999999999,77.8419,48.0402,2.9181,3.984229573342237,1306.0,1266.0,2,1
321,101,v121,64.7638,43.836000000000006,22.6988,19.0204,2.1533,4.3960308391165315,1300.0,1277.0,2,1
322,101,p349,50.2852,40.9671,55.1,29.8998,0.9458310737124257,1.3515493005281531,1295.0,1273.0,1,1
323,101,p350,49.216,40.5503,54.9768,29.1711,0.8001877092282785,1.3128921979923425,1296.0,1273.0,1,1
324,102,v97,27.7073,15.9826,77.1907,47.0992,3.4641,1.5856504361965813,1423.0,1315.0,2,1
325,102,v127,77.8623,51.5443,27.1128,22.1091,3.2213,2.336304518884647,1427.0,1366.0,2,1
326,102,v128,73.7418,49.6576,25.1782,20.9245,1.7279,2.2777434975818704,1450.0,1387.0,2,1
327,102,p437,66.3427,35.9467,57.8255,44.7619,0.8251408122254044,1.0352128380652459,1416.0,1356.0,1,1
328,102,p438,64.4636,36.6022,57.1965,43.817,0.5452915550418876,1.020981333880686,1417.0,1361.0,1,1
329,103,v199,25.2491,14.1907,72.1941,44.8331,5.7991,3.2624989287314192,2547.0,2492.0,2,1
330,103,v229,70.8708,47.6306,15.7043,13.7475,1.6784,2.3150592758641864,2555.0,2487.0,2,1
331,103,p688,50.8288,40.8924,56.0453,34.634,1.1071784409028202,1.463758388878693,2522.0,2511.0,1,0
332,103,p761,55.2121,37.0616,52.7722,40.9985,2.590133467603552,2.40557281762196,2514.0,2510.0,1,0
333,103,p762,54.7702,37.1323,51.9193,41.516999999999996,2.815066686599094,2.680660732283026,2515.0,2511.0,1,0
334,104,v212,28.3749,16.9067,68.8068,43.2123,2.5632,2.190764035706694,2867.0,2815.0,2,1
335,104,v243,65.6704,44.7892,21.1348,17.8699,2.3784,3.07736304200266,2904.0,2861.0,2,1
336,104,p867,67.1421,36.7967,57.9196,45.4746,0.7374184836305637,1.124068434083703,2893.0,2853.0,1,1
